"Date","fire","P.kPa","Tair.C.mean","Tair.C.min","Tair.C.max","Tsurf.K","Tsoil.C","Tsoil.C.min","Tsoil.C.max","ea.kPa","es.kPa","RH","SWin.W.m2","SWout.W.m2","LWin.mm.m2.s","LWout.mm.m2.s","Rnet.W.m2","frictionVeloc.m.s","windDir.deg","windSpeed.m.s","LE.W.m2","H.W.m2","G.W.m2","NEE.mm.m2.s","VWC","VWC.min","VWC.max"
2010-07-11,"Severe",95.83495625,9.24052083333333,3.695,16.73,283.492416666667,8.76921875,7.398,10.495,0.235883695833333,1.20165376440683,15.8405112671058,163.212604166667,26.91725,335.19375,365.872916666667,105.6161875,NA,NA,NA,NA,NA,13.3062291666667,NA,0.344354791666667,0.32801,0.368
2010-07-11,"Unburned",94.9841458333333,9.40510416666667,4.735,16.78,283.361145833333,4.14309375,3.6515,4.944,0.236443627958333,1.21287725282768,15.7364568418469,174.394083333333,33.5669791666667,329.714583333333,369.008333333333,101.533354166667,0.255803125,NA,NA,NA,NA,12.7560364583333,NA,NA,NA,NA
2010-07-12,"Moderate",96.1306291666667,5.98320833333333,2.994,9.43,280.270020833333,5.01157291666667,4.4245,5.968,0.189857189208333,0.944248730179835,18.0998251188925,177.414895833333,34.2297708333333,323.002083333333,350.664583333333,115.522625,0.230088333333333,NA,NA,NA,NA,11.4187604166667,NA,0.664501666666667,0.62351,0.6805
2010-07-12,"Severe",96.7279020833333,6.2726875,3.334,10.56,280.647583333333,6.9401875,5.6355,8.5475,0.201686461145833,0.963795876994614,18.7869186658835,181.499083333333,28.0615,323.74375,350.958333333333,126.223,NA,NA,NA,NA,NA,9.54897395833333,NA,0.329355416666667,0.32801,0.33051
2010-07-12,"Unburned",95.8602666666667,5.77775,2.72,9.68,280.180645833333,3.05507291666667,2.7045,3.744,0.186750972541667,0.931705421251169,17.7197203849323,182.9894375,35.3883541666667,325.45625,353.366666666667,119.690666666667,0.267454791666667,NA,NA,NA,NA,10.2006510416667,NA,NA,NA,NA
2010-07-13,"Moderate",95.9044854166667,7.9061875,3.285,12.7,281.751354166667,4.64436458333333,3.548,5.66,0.31522862025,1.08574678529105,26.5192646862832,223.136666666667,44.2435208333333,310.23125,359.133333333333,129.9910625,0.213265208333333,NA,NA,NA,NA,11.66459375,NA,0.657813541666667,0.64,0.6755
2010-07-13,"Severe",96.50941875,7.95889583333333,3.556,13.06,281.715458333333,6.83491666666667,5.125,9.188,0.308110211395833,1.08967588070153,25.7899889902093,210.397083333333,34.4637916666667,315.9875,358.485416666667,133.435375,NA,NA,NA,NA,NA,10.6266927083333,NA,0.333327916666667,0.32551,0.366
2010-07-13,"Unburned",95.6398979166667,7.80804166666667,4.04,12.53,282.281520833333,2.80578125,2.2915,3.322,0.3203426135,1.07672397997788,27.2700148488703,214.798958333333,40.7741666666667,311.3625,362.997916666667,122.389375,0.207560208333333,NA,NA,NA,NA,9.35293229166667,NA,NA,NA,NA
2010-07-14,"Moderate",96.29339375,5.66764583333333,3.491,7.937,279.856645833333,4.34371875,3.8195,5.201,0.216891576166667,0.918244836934468,22.8348745148405,146.978895833333,30.0564583333333,314.36875,348.075,83.2161875,0.212464166666667,NA,NA,NA,NA,9.94355729166667,NA,0.638000208333333,0.633,0.6405
2010-07-14,"Severe",96.8924041666667,5.9423125,3.493,9.34,280.186354166667,5.70583333333333,4.8765,6.5195,0.237110825020833,0.93784855524976,24.027719825617,144.374770833333,24.4356458333333,320.095833333333,348.225,91.8099583333333,NA,NA,NA,NA,NA,7.987,NA,0.325090833333333,0.324,0.32551
2010-07-14,"Unburned",96.0178041666667,5.30164583333333,3.256,7.427,279.593791666667,2.47146875,2.2295,2.9745,0.204327846770833,0.895289740968048,21.9325422508212,134.53525,26.4616041666667,316.4125,349.102083333333,75.3840625,0.19969625,NA,NA,NA,NA,7.31798958333333,NA,NA,NA,NA
2010-07-15,"Moderate",96.498275,7.8336875,4.519,11,281.757520833333,4.43816666666667,3.7205,5.445,0.325416883333333,1.07123425139838,28.6728949983311,170.091041666667,32.8367708333333,322.020833333333,359.335416666667,99.9396875,0.142617708333333,NA,NA,NA,NA,10.445234375,NA,0.627990208333333,0.6195,0.633
2010-07-15,"Severe",97.1026645833333,8.23825,5.203,11.7,282.831041666667,6.63269791666667,4.923,8.939,0.362586286458333,1.10244880370033,30.9152857970856,188.681041666667,29.6875416666667,325.716666666667,363.075,121.635166666667,NA,NA,NA,NA,NA,11.0227291666667,NA,0.327085416666667,0.32201,0.361
2010-07-15,"Unburned",96.2333770833333,7.68108333333333,4.273,10.92,282.330333333333,2.56670833333333,2.1465,3.11,0.330354231666667,1.06038432481844,29.3705232318415,164.926041666667,30.7945416666667,323.402083333333,362.964583333333,94.569,0.147925416666667,NA,NA,NA,NA,8.09319270833333,NA,NA,NA,NA
2010-07-16,"Moderate",92.06506875,11.0566458333333,5.775,15.86,283.550625,4.844125,4.178,5.5355,0.596291369583333,1.34343549129367,41.1586884489806,230.545625,46.8746666666667,314.257291666667,368.666666666667,129.261583333333,NA,NA,NA,NA,NA,11.316390625,NA,0.612305416666667,0.5995,0.6195
2010-07-16,"Severe",94.6631541666667,10.9502916666667,0.008,16.42,284.618479166667,6.91213541666667,5.3475,8.8655,0.613224987291667,1.3466458483504,42.7034595935445,202.597,33.791875,318.5290625,364.329791666667,123.004395833333,NA,NA,NA,NA,NA,10.6436927083333,NA,0.324961666666667,0.3195,0.359
2010-07-16,"Unburned",91.824275,10.8128958333333,5.364,15.48,283.732333333333,3.0151875,2.517,3.569,0.590173830208333,1.32265188772435,41.2748799950765,231.458770833333,44.7879583333333,312.295833333333,371.25625,127.710395833333,0.305437916666667,NA,NA,NA,NA,11.0048177083333,NA,NA,NA,NA
2010-07-17,"Moderate",95.8218375,10.35325,7.325,13.13,283.215791666667,5.2056875,4.656,5.924,0.190042102145833,1.26470449334717,14.5700597051692,91.8472708333333,17.002,358.808333333333,365.9,67.7536041666667,NA,NA,NA,NA,NA,11.6055052083333,NA,0.607304375,0.598,0.624
2010-07-17,"Severe",96.4120333333333,10.5310833333333,7.434,13.39,283.705479166667,7.22602083333333,6.167,8.091,0.19314732275,1.28020539717512,14.5920257706136,84.800625,13.0074791666667,362.63125,366.49375,67.9306458333333,0.16770875,NA,NA,NA,NA,11.1861197916667,NA,0.320197916666667,0.3195,0.3215
2010-07-17,"Unburned",95.5400208333333,10.1371875,7.001,12.83,283.093583333333,3.49055208333333,3.1345,4.023,0.188576450958333,1.24633897185199,14.6935216465023,90.3845208333333,16.0414791666667,360.645833333333,367.197916666667,67.7909583333333,0.151618125,NA,NA,NA,NA,11.0837239583333,NA,NA,NA,NA
2010-07-18,"Moderate",96.2143166666667,11.6739375,7.753,16.19,284.564208333333,5.76823958333333,5.0925,6.473,0.324258467,1.39867550198186,20.191015288645,136.735270833333,24.4155208333333,356.197916666667,374.372916666667,94.14475,NA,NA,NA,NA,NA,14.253125,NA,0.667064791666667,0.625,0.682
2010-07-18,"Severe",96.7989625,11.9870833333333,8.03,17.08,285.2663125,8.07503125,6.668,9.565,0.3318106425,1.42872034703526,20.2205062842368,141.9959375,20.4277916666667,363.60625,375.46875,109.705645833333,0.271120208333333,NA,NA,NA,NA,13.1504010416667,NA,0.332866041666667,0.3205,0.36
2010-07-18,"Unburned",95.9447166666667,11.5501875,7.604,16.24,285.0448125,3.80804166666667,3.493,4.1725,0.331767637208333,1.38808741810869,20.715794335536,148.014458333333,25.8366458333333,358.677083333333,377.616666666667,103.238229166667,0.217690833333333,NA,NA,NA,NA,13.344890625,NA,NA,NA,NA
2010-07-19,"Moderate",96.3921083333333,8.72508333333333,7.18,10.27,282.283041666667,5.77714583333333,5.4935,6.3545,0.0749180351041667,1.12755810493805,6.61177870673001,89.1901875,15.431375,356.9,361.2625,69.3963125,NA,NA,NA,NA,NA,13.5279166666667,NA,0.731521875,0.6755,0.8045
2010-07-19,"Severe",96.9868895833333,9.014625,7.331,10.62,282.699645833333,7.96316666666667,7.4615,8.5225,0.090421381625,1.14999032062707,7.82223278736874,87.57975,12.1819166666667,358.975,361.145833333333,73.227,0.232014583333333,NA,NA,NA,NA,12.300109375,NA,0.322897708333333,0.321,0.326
2010-07-19,"Unburned",96.11200625,8.53322916666667,6.997,10.03,282.129145833333,3.864125,3.6575,4.1235,0.070523173625,1.11295398516728,6.31125694867563,87.863375,14.5125416666667,358.008333333333,362.23125,69.1279166666667,0.210505416666667,NA,NA,NA,NA,11.9292291666667,NA,NA,NA,NA
2010-07-20,"Moderate",96.6047291666667,9.48429166666667,6.203,13.73,282.9389375,5.06489583333333,3.784,5.579,0.142616542791667,1.20432851935802,10.2519935109843,184.4725,33.7703541666667,339.045833333333,366.079166666667,123.6688125,NA,NA,NA,NA,NA,8.3800538125,NA,0.817604583333333,0.792,0.8225
2010-07-20,"Severe",97.2087583333333,9.48825,6.342,13.81,283.350375,8.02577083333333,6.6415,9.94,0.141431962916667,1.20372709811322,10.2137430374614,170.10225,25.8674791666667,349.44375,365.591666666667,128.086854166667,0.322339375,NA,NA,NA,NA,11.8451875,NA,0.3362,0.32451,0.366
2010-07-20,"Unburned",96.32024375,9.38177083333333,6.099,13.68,283.3569375,3.53996875,3.225,3.921,0.150391004666667,1.19715420753523,10.7594848506363,186.357208333333,34.1416458333333,344.764583333333,368.741666666667,128.238479166667,0.298987291666667,NA,NA,NA,NA,9.728328125,NA,NA,NA,NA
2010-07-21,"Moderate",96.1728625,13.250625,8.2,17.14,286.364583333333,5.79183333333333,4.9385,6.732,0.348346952520833,1.54731475291084,20.2562006187875,177.516875,32.4425208333333,351.979166666667,384.297916666667,112.755604166667,NA,NA,NA,NA,NA,10.508234375,NA,0.794230833333333,0.792,0.79601
2010-07-21,"Severe",96.7635125,13.4170833333333,8.44,18.34,287.162604166667,9.75613541666667,7.7025,12.37,0.368958721979167,1.56989994734728,20.8623070210371,193.743625,27.8924375,358.445833333333,386.610416666667,137.686604166667,0.134199166666667,NA,NA,NA,NA,16.6324895833333,NA,0.343732083333333,0.324,0.3695
2010-07-21,"Unburned",95.9098270833333,13.0395833333333,8.46,16.75,287.6038125,3.97027083333333,3.45,4.6245,0.346420791083333,1.525303184077,20.4309777198283,180.687458333333,32.4690833333333,353.4,389.527083333333,112.091291666667,0.133823333333333,NA,NA,NA,NA,12.933,NA,NA,NA,NA
2010-07-22,"Moderate",95.4847166666667,12.7115625,7.965,18.03,284.79225,6.30138541666667,5.71,6.854,0.433340024333333,1.49462174080946,26.3982925003809,148.040479166667,30.0211041666667,335.795833333333,375.854166666667,77.9610416666667,NA,NA,NA,NA,NA,11.1083020833333,NA,0.811770833333333,0.794,0.818
2010-07-22,"Severe",96.06375,12.7541666666667,8.22,17.82,285.1890625,9.42429166666667,8.0905,10.92,0.393011960208333,1.49411272981693,24.3251188999753,132.809375,22.4860625,353.277083333333,376.325,87.2753958333333,0.191273333333333,NA,NA,NA,NA,14.3694270833333,NA,0.345387708333333,0.3235,0.3625
2010-07-22,"Unburned",95.2207958333333,12.712375,7.944,17.92,284.985104166667,4.20688541666667,3.865,4.552,0.447439719791667,1.49180524617684,27.5885275603148,144.697479166667,28.465125,335.0125,377.970833333333,73.2740208333333,0.200722083333333,NA,NA,NA,NA,14.0181354166667,NA,NA,NA,NA
2010-07-23,"Moderate",95.49559375,11.3475,5.253,15.72,284.736104166667,6.12645833333333,4.992,6.936,0.294054758416667,1.36741586317157,19.0771721922265,227.734833333333,44.5816041666667,326.872916666667,374.427083333333,135.5990625,NA,NA,NA,NA,NA,12.0702552083333,NA,0.796020833333333,0.7865,0.807
2010-07-23,"Severe",96.085625,11.454125,6.282,16.06,285.329854166667,9.08357291666667,7.441,10.965,0.264689979208333,1.37637501957525,17.0163652329296,226.222958333333,38.2525,339.520833333333,376.175,151.316291666667,0.2644175,207.875885416667,2.58894822916667,77.55006875,37.0528176041667,13.54421875,-2.42708333333333,0.338253125,0.32301,0.36
2010-07-23,"Unburned",95.2179458333333,11.2331458333333,5.572,15.81,285.123104166667,4.02492708333333,3.318,4.61,0.30485479225,1.35905723406943,19.7672229086112,238.366020833333,45.4965625,328.333333333333,377.716666666667,143.486125,0.232791458333333,210.096729166667,3.2208775,55.3666257291667,58.3222064583333,12.7897864583333,-2.16229166666667,NA,NA,NA
2010-07-24,"Moderate",96.1039916666667,10.7016875,6.369,16.78,284.5644375,6.56564583333333,5.941,7.4205,0.259934828541667,1.31978207176525,16.4086160280802,184.308583333333,34.7700625,339.670833333333,374.341666666667,114.8676875,NA,NA,NA,NA,NA,13.1459375,NA,0.78432625,0.777,0.7865
2010-07-24,"Severe",96.6951604166667,10.8663958333333,6.314,16.43,285.334333333333,9.48082291666667,7.7485,11.91,0.27706126125,1.33646858831949,17.2699725445802,195.888208333333,31.2024375,342.883333333333,376.452083333333,131.117020833333,0.265261041666667,NA,NA,NA,NA,13.9490052083333,NA,0.339378541666667,0.3215,0.367
2010-07-24,"Unburned",95.8243791666667,10.3804166666667,6.176,16.49,285.2548125,4.2969375,3.943,4.684,0.2414915083125,1.29040687216122,15.4100024925257,167.665,31.169,342.15,377.554166666667,101.091833333333,0.237649166666667,141.376916666667,2.0494928125,44.7027810416667,33.9077316666667,12.2644114583333,-2.32739583333333,NA,NA,NA
2010-07-25,"Moderate",96.3751958333333,14.6965833333333,7.67,19.48,286.647875,7.17666666666667,6.5055,7.957,0.731432814875,1.71265002355652,38.2276838624233,247.086604166667,49.5528333333333,334.427083333333,386.775,145.185854166667,NA,NA,NA,NA,NA,14.4406770833333,NA,0.761010833333333,0.737,0.7765
2010-07-25,"Severe",96.9637229166667,14.887625,7.126,19.64,287.6575625,10.0283229166667,8.3545,12.02,0.766000519541667,1.74941493876628,38.0742869198522,253.5191875,43.0848125,341.483333333333,391.789583333333,160.128125,0.228787291666667,287.950634672619,2.74055612723214,70.9860667559524,33.8885543415179,14.3817395833333,-0.725279017857143,0.34083375,0.32,0.362
2010-07-25,"Unburned",96.1009,14.6331458333333,7.355,19.05,287.647604166667,4.70036458333333,4.223,5.3695,0.758562920395833,1.7061079141186,39.8328023112447,251.3431875,49.6116041666667,332.56875,392.364583333333,141.93575,0.18624375,285.415509469697,3.17956595643939,59.323635407197,44.4275257102273,13.5903854166667,-1.71799242424242,NA,NA,NA
2010-07-26,"Moderate",96.4627791666667,15.4370833333333,10.37,21.17,287.675666666667,7.55359375,6.6815,8.7,0.674534325,1.78897068905127,34.4722654050114,181.223645833333,34.5066041666667,348.079166666667,391.591666666667,103.204541666667,NA,NA,NA,NA,NA,13.91396875,NA,0.721605416666667,0.695,0.736
2010-07-26,"Severe",97.0401916666667,15.5783333333333,10.06,21.6,288.6545625,10.23071875,8.5815,12.16,0.706299096666667,1.8090804757437,35.9508071894571,163.2586875,26.7511041666667,355.654166666667,395.033333333333,97.1284166666667,0.140967083333333,249.256713541667,1.62071674479167,49.0890125,9.81553200520833,14.67821875,-0.211276041666667,0.344448125,0.318,0.3595
2010-07-26,"Unburned",96.1898166666667,15.3304166666667,10.21,20.6,288.062666666667,4.9516875,4.4165,5.513,0.690640871875,1.77209348682451,36.3589057334921,162.141125,30.7802083333333,347.535416666667,394.464583333333,84.43175,0.13444125,217.22403125,1.74585409090909,38.8227338068182,20.7535650189394,12.5912291666667,-2.79795454545455,NA,NA,NA
2010-07-27,"Moderate",96.2556916666667,15.691875,10.41,19.79,287.813145833333,8.15571875,7.2855,9.11,0.573715239166667,1.80677425118123,30.5221086639782,202.305958333333,40.8640416666667,346.672916666667,393.054166666667,115.060666666667,NA,NA,NA,NA,NA,15.2169270833333,NA,0.6854175,0.675,0.6945
2010-07-27,"Severe",96.8368791666667,15.9560416666667,10.22,20.22,289.031,10.54453125,8.855,12.545,0.607297548125,1.8410875222421,31.4172809167348,198.346916666667,34.2237708333333,352.633333333333,397.908333333333,118.848145833333,0.163602916666667,260.481135416667,2.07830114583333,57.6493076041667,35.2809613020833,15.555265625,-1.97546875,0.34627125,0.317,0.358
2010-07-27,"Unburned",95.9898416666667,15.3914583333333,10.08,19.45,288.744145833333,5.30516666666667,4.7075,6.008,0.569444636041667,1.77359753599925,30.8543692150869,197.388125,38.9878125,343.710416666667,397.06875,105.041979166667,0.139240625,263.14934469697,1.96370630681818,44.5134110984849,31.17125625,13.329953125,-2.13592803030303,NA,NA,NA
2010-07-28,"Moderate",96.1487083333333,12.9283333333333,9.34,17.19,286.021395833333,8.35864583333333,7.724,8.985,0.233769244104167,1.50251755898871,14.8326682637468,142.237770833333,27.0856875,348.7125,381.235416666667,82.6291666666667,NA,NA,NA,NA,NA,14.3106666666667,NA,0.674793333333333,0.6685,0.68101
2010-07-28,"Severe",96.7382833333333,13.06,8.45,16.87,286.520791666667,10.1636458333333,8.865,11.445,0.240831218145833,1.5174903523955,15.0000960415248,130.739083333333,20.914125,354.966666666667,382.104166666667,82.6874583333333,0.218946666666667,NA,NA,NA,NA,14.1532083333333,NA,0.34433375,0.3165,0.3535
2010-07-28,"Unburned",95.8964583333333,12.5941666666667,8.93,16.61,286.0270625,5.59783333333333,5.043,6.0275,0.223857575083333,1.46967261923198,14.5318910714539,151.702541666667,28.3734166666667,351.089583333333,382.608333333333,91.810375,0.201207916666667,NA,NA,NA,NA,13.575671875,NA,NA,NA,NA
2010-07-29,"Moderate",96.2330729166667,11.63375,10.45,12.73,284.595833333333,8.11048958333333,7.829,8.73,0.0927737876041667,1.37000075911748,6.76200038205377,61.3966875,10.9181041666667,366.954166666667,372.979166666667,44.4535833333333,NA,NA,NA,NA,NA,12.77921875,NA,0.712365625,0.6795,0.785
2010-07-29,"Severe",96.8208666666667,11.938125,10.23,13.53,285.1325,9.71947916666667,8.95,10.28,0.103067077895833,1.39826703364232,7.31262275495204,66.6940833333333,9.57116666666667,371.829166666667,373.91875,55.0333333333333,0.138511458333333,NA,NA,NA,NA,14.765453125,NA,0.360666666666667,0.3175,0.4145
2010-07-29,"Unburned",95.95191875,11.4970833333333,10.24,12.57,284.3975,5.46758333333333,5.1205,5.8325,0.0893886142916667,1.35780794839301,6.56632596410586,64.4919583333333,10.98875,370.252083333333,374.079166666667,49.676125,0.164086041666667,NA,NA,NA,NA,13.5811875,NA,NA,NA,NA
2010-07-30,"Moderate",94.5486604166667,13.3933333333333,9.65,17.63,286.393645833333,7.64096875,7.1035,8.38,0.408177529083333,1.5607368350448,23.2922201688965,177.3275625,32.2956458333333,350.641666666667,384.15625,111.517333333333,NA,NA,NA,NA,NA,10.2444947916667,NA,0.807115416666667,0.785,0.8185
2010-07-30,"Severe",97.13841875,13.7494791666667,7.305,18.43,287.225,10.4944166666667,8.722,12.725,0.4386458108125,1.60126854682937,24.5335041289286,189.4856875,27.6673958333333,352.860416666667,383.822916666667,130.855791666667,0.155826666666667,NA,NA,NA,NA,16.7641927083333,NA,0.370344583333333,0.34301,0.3975
2010-07-30,"Unburned",96.29125625,13.1585416666667,9.27,17.63,287.006770833333,5.40730208333333,4.652,5.7725,0.404218194145833,1.53769516034624,23.3594076620769,168.618041666667,30.5873333333333,346.3,386.5375,97.7932083333333,0.140634791666667,NA,NA,NA,NA,13.9565625,NA,NA,NA,NA
2010-07-31,"Moderate",96.1929395833333,15.0225625,7.473,20.31,286.684270833333,7.7544375,6.8695,8.72,0.668006944375,1.7589154324031,34.9567360058687,237.691583333333,47.3233958333333,319.658333333333,387.3,122.726520833333,0.2114075,NA,NA,NA,NA,11.7486302083333,NA,0.801596666666667,0.782,0.812
2010-07-31,"Severe",96.7546229166667,14.8757916666667,7.276,20.54,286.9275,10.2388854166667,8.334,12.17,0.643568600833333,1.75085306064836,33.2124238294593,227.796354166667,37.3560416666667,331.677083333333,387.708333333333,134.4090625,0.236945416666667,292.936822916667,2.841915,75.735250625,13.9371829166667,14.7585208333333,-1.5875,0.361304375,0.335,0.3865
2010-07-31,"Unburned",95.9300583333333,14.8527708333333,7.403,20.28,287.4079375,5.44890625,4.7845,6.051,0.691305180625,1.74159095307174,36.4515878164979,234.370770833333,45.9800208333333,317.991666666667,391.625,114.757416666667,0.230401875,NA,NA,NA,NA,13.810125,NA,0.721782916666667,0.7045,0.7295
