"date","Tsoil.C","fire.sev","datasource"
2013-10-01,-0.005166667,"Severe","observed"
2013-10-02,-0.008666667,"Severe","observed"
2013-10-03,-0.006916667,"Severe","observed"
2013-10-04,-0.008666667,"Severe","observed"
2013-10-05,-0.012166667,"Severe","observed"
2013-10-06,-0.011583333,"Severe","observed"
2013-10-07,-0.009833333,"Severe","observed"
2013-10-08,-0.012166667,"Severe","observed"
2013-10-09,-0.010416667,"Severe","observed"
2013-10-10,-0.013333333,"Severe","observed"
2013-10-11,-0.015666667,"Severe","observed"
2013-10-12,-0.015666667,"Severe","observed"
2013-10-13,-0.017416667,"Severe","observed"
2013-10-14,-0.018,"Severe","observed"
2013-10-15,-0.018,"Severe","observed"
2013-10-16,-0.017416667,"Severe","observed"
2013-10-17,-0.01625,"Severe","observed"
2013-10-18,-0.016833333,"Severe","observed"
2013-10-19,-0.01625,"Severe","observed"
2013-10-20,-0.016833333,"Severe","observed"
2013-10-21,-0.017416667,"Severe","observed"
2013-10-22,-0.016833333,"Severe","observed"
2013-10-23,-0.018,"Severe","observed"
2013-10-24,-0.018,"Severe","observed"
2013-10-25,-0.024416667,"Severe","observed"
2013-10-26,-0.040166667,"Severe","observed"
2013-10-27,-0.057666667,"Severe","observed"
2013-10-28,-0.06,"Severe","observed"
2013-10-29,-0.06,"Severe","observed"
2013-10-30,-0.059416667,"Severe","observed"
2013-10-31,-0.062916667,"Severe","observed"
2013-11-01,-0.0845,"Severe","observed"
2013-11-02,-0.103625,"Severe","observed"
2013-11-03,-0.142333333,"Severe","observed"
2013-11-04,-0.131875,"Severe","observed"
2013-11-05,-0.1106875,"Severe","observed"
2013-11-06,-0.140583333,"Severe","observed"
2013-11-07,-0.202416667,"Severe","observed"
2013-11-08,-0.231,"Severe","observed"
2013-11-09,-0.23625,"Severe","observed"
2013-11-10,-0.187833333,"Severe","observed"
2013-11-11,-0.214395833,"Severe","observed"
2013-11-12,-0.317416667,"Severe","observed"
2013-11-13,-0.374583333,"Severe","observed"
2013-11-14,-0.313333333,"Severe","observed"
2013-11-15,-0.347166667,"Severe","observed"
2013-11-16,-0.358833333,"Severe","observed"
2013-11-17,-0.379833333,"Severe","observed"
2013-11-18,-0.438895833,"Severe","observed"
2013-11-19,-0.590375,"Severe","observed"
2013-11-20,-0.7355625,"Severe","observed"
2013-11-21,-0.864666667,"Severe","observed"
2013-11-22,-0.969291667,"Severe","observed"
2013-11-23,-0.994208333,"Severe","observed"
2013-11-24,-0.966604167,"Severe","observed"
2013-11-25,-1.099041667,"Severe","observed"
2013-11-26,-1.278270833,"Severe","observed"
2013-11-27,-1.366395833,"Severe","observed"
2013-11-28,-1.370875,"Severe","observed"
2013-11-29,-1.384354167,"Severe","observed"
2013-11-30,-1.415291667,"Severe","observed"
2013-12-01,-1.395,"Severe","observed"
2013-12-02,-1.2011875,"Severe","observed"
2013-12-03,-1.028583333,"Severe","observed"
2013-12-04,-0.940041667,"Severe","observed"
2013-12-05,-0.9045625,"Severe","observed"
2013-12-06,-0.843958333,"Severe","observed"
2013-12-07,-0.455958333,"Severe","observed"
2013-12-08,-0.228208333,"Severe","observed"
2013-12-09,-0.188979167,"Severe","observed"
2013-12-10,-0.304083333,"Severe","observed"
2013-12-11,-0.4938125,"Severe","observed"
2013-12-12,-0.8624375,"Severe","observed"
2013-12-13,-1.372375,"Severe","observed"
2013-12-14,-1.958125,"Severe","observed"
2013-12-15,-2.401020833,"Severe","observed"
2013-12-16,-2.655520833,"Severe","observed"
2013-12-17,-2.6210625,"Severe","observed"
2013-12-18,-2.439854167,"Severe","observed"
2013-12-19,-2.414666667,"Severe","observed"
2013-12-20,-2.6785625,"Severe","observed"
2013-12-21,-2.855041667,"Severe","observed"
2013-12-22,-2.73225,"Severe","observed"
2013-12-23,-2.564583333,"Severe","observed"
2013-12-24,-2.4970625,"Severe","observed"
2013-12-25,-2.674270833,"Severe","observed"
2013-12-26,-3.029979167,"Severe","observed"
2013-12-27,-3.398,"Severe","observed"
2013-12-28,-3.8145,"Severe","observed"
2013-12-29,-3.866,"Severe","observed"
2013-12-30,-3.616458333,"Severe","observed"
2013-12-31,-3.381041667,"Severe","observed"
2014-01-01,-3.265145833,"Severe","observed"
2014-01-02,-3.12425,"Severe","observed"
2014-01-03,-3.087979167,"Severe","observed"
2014-01-04,-2.981979167,"Severe","observed"
2014-01-05,-3.017375,"Severe","observed"
2014-01-06,-3.246125,"Severe","observed"
2014-01-07,-3.3618125,"Severe","observed"
2014-01-08,-3.359729167,"Severe","observed"
2014-01-09,-3.3739375,"Severe","observed"
2014-01-10,-3.542791667,"Severe","observed"
2014-01-11,-3.87075,"Severe","observed"
2014-01-12,-4.151166667,"Severe","observed"
2014-01-13,-4.582,"Severe","observed"
2014-01-14,-5.063416667,"Severe","observed"
2014-01-15,-5.4399375,"Severe","observed"
2014-01-16,-5.884770833,"Severe","observed"
2014-01-17,-6.336791667,"Severe","observed"
2014-01-18,-6.480395833,"Severe","observed"
2014-01-19,-6.330666667,"Severe","observed"
2014-01-20,-5.921145833,"Severe","observed"
2014-01-21,-5.413666667,"Severe","observed"
2014-01-22,-4.919041667,"Severe","observed"
2014-01-23,-4.866895833,"Severe","observed"
2014-01-24,-4.878541667,"Severe","observed"
2014-01-25,-4.751,"Severe","observed"
2014-01-26,-4.354125,"Severe","observed"
2014-01-27,-3.987083333,"Severe","observed"
2014-01-28,-3.7691875,"Severe","observed"
2014-01-29,-3.613958333,"Severe","observed"
2014-01-30,-3.521104167,"Severe","observed"
2014-01-31,-3.523333333,"Severe","observed"
2014-02-01,-3.608458333,"Severe","observed"
2014-02-02,-3.421145833,"Severe","observed"
2014-02-03,-3.285,"Severe","observed"
2014-02-04,-3.4100625,"Severe","observed"
2014-02-05,-3.450520833,"Severe","observed"
2014-02-06,-3.384520833,"Severe","observed"
2014-02-07,-3.67275,"Severe","observed"
2014-02-08,-4.044479167,"Severe","observed"
2014-02-09,-4.298458333,"Severe","observed"
2014-02-10,-4.5794375,"Severe","observed"
2014-02-11,-4.7975625,"Severe","observed"
2014-02-12,-5.056604167,"Severe","observed"
2014-02-13,-6.170520833,"Severe","observed"
2014-02-14,-7.7200625,"Severe","observed"
2014-02-15,-7.8690625,"Severe","observed"
2014-02-16,-7.7603125,"Severe","observed"
2014-02-17,-8.039270833,"Severe","observed"
2014-02-18,-8.380520833,"Severe","observed"
2014-02-19,-9.0896875,"Severe","observed"
2014-02-20,-9.806958333,"Severe","observed"
2014-02-21,-9.431541667,"Severe","observed"
2014-02-22,-9.330083333,"Severe","observed"
2014-02-23,-9.078541667,"Severe","observed"
2014-02-24,-8.640458333,"Severe","observed"
2014-02-25,-8.268416667,"Severe","observed"
2014-02-26,-7.989604167,"Severe","observed"
2014-02-27,-7.81275,"Severe","observed"
2014-02-28,-7.6349375,"Severe","observed"
2014-03-01,-7.309479167,"Severe","observed"
2014-03-02,-7.0075,"Severe","observed"
2014-03-03,-6.782645833,"Severe","observed"
2014-03-04,-6.799,"Severe","observed"
2014-03-05,-7.000541667,"Severe","observed"
2014-03-06,-7.3194375,"Severe","observed"
2014-03-07,-7.630083333,"Severe","observed"
2014-03-08,-7.883854167,"Severe","observed"
2014-03-09,-8.114479167,"Severe","observed"
2014-03-10,-8.351354167,"Severe","observed"
2014-03-11,-8.687791667,"Severe","observed"
2014-03-12,-8.857791667,"Severe","observed"
2014-03-13,-8.821770833,"Severe","observed"
2014-03-14,-8.653458333,"Severe","observed"
2014-03-15,-8.441083333,"Severe","observed"
2014-03-16,-8.243541667,"Severe","observed"
2014-03-17,-8.048479167,"Severe","observed"
2014-03-18,-7.885916667,"Severe","observed"
2014-03-19,-7.746041667,"Severe","observed"
2014-03-20,-7.636458333,"Severe","observed"
2014-03-21,-7.568458333,"Severe","observed"
2014-03-22,-7.540583333,"Severe","observed"
2014-03-23,-7.523291667,"Severe","observed"
2014-03-24,-7.4675625,"Severe","observed"
2014-03-25,-7.372166667,"Severe","observed"
2014-03-26,-7.24825,"Severe","observed"
2014-03-27,-7.0905,"Severe","observed"
2014-03-28,-7.022729167,"Severe","observed"
2014-03-29,-7.086333333,"Severe","observed"
2014-03-30,-7.279520833,"Severe","observed"
2014-03-31,-7.467125,"Severe","observed"
2014-04-01,-7.615916667,"Severe","observed"
2014-04-02,-7.775479167,"Severe","observed"
2014-04-03,-7.960958333,"Severe","observed"
2014-04-04,-8.146208333,"Severe","observed"
2014-04-05,-8.298979167,"Severe","observed"
2014-04-06,-8.454645833,"Severe","observed"
2014-04-07,-8.719,"Severe","observed"
2014-04-08,-8.9293125,"Severe","observed"
2014-04-09,-9.115083333,"Severe","observed"
2014-04-10,-9.240458333,"Severe","observed"
2014-04-11,-9.205125,"Severe","observed"
2014-04-12,-9.055979167,"Severe","observed"
2014-04-13,-8.828854167,"Severe","observed"
2014-04-14,-8.462229167,"Severe","observed"
2014-04-15,-7.9650625,"Severe","observed"
2014-04-16,-7.516604167,"Severe","observed"
2014-04-17,-7.165604167,"Severe","observed"
2014-04-18,-6.888666667,"Severe","observed"
2014-04-19,-6.687,"Severe","observed"
2014-04-20,-6.54975,"Severe","observed"
2014-04-21,-6.458520833,"Severe","observed"
2014-04-22,-6.390833333,"Severe","observed"
2014-04-23,-6.274895833,"Severe","observed"
2014-04-24,-6.074875,"Severe","observed"
2014-04-25,-5.875145833,"Severe","observed"
2014-04-26,-5.72475,"Severe","observed"
2014-04-27,-5.614458333,"Severe","observed"
2014-04-28,-5.537520833,"Severe","observed"
2014-04-29,-5.455666667,"Severe","observed"
2014-04-30,-5.313,"Severe","observed"
2014-05-01,-4.249833333,"Severe","observed"
2014-05-02,-2.809020833,"Severe","observed"
2014-05-03,-2.019375,"Severe","observed"
2014-05-04,-1.273354167,"Severe","observed"
2014-05-05,-1.184708333,"Severe","observed"
2014-05-06,-1.40825,"Severe","observed"
2014-05-07,-1.545416667,"Severe","observed"
2014-05-08,-1.708583333,"Severe","observed"
2014-05-09,-1.933833333,"Severe","observed"
2014-05-10,-1.884104167,"Severe","observed"
2014-05-11,-1.183208333,"Severe","observed"
2014-05-12,-0.878416667,"Severe","observed"
2014-05-13,-0.60625,"Severe","observed"
2014-05-14,-0.500583333,"Severe","observed"
2014-05-15,-0.47375,"Severe","observed"
2014-05-16,-0.453916667,"Severe","observed"
2014-05-17,-0.428833333,"Severe","observed"
2014-05-18,-0.411333333,"Severe","observed"
2014-05-19,-0.39325,"Severe","observed"
2014-05-20,-0.39325,"Severe","observed"
2014-05-21,-0.388583333,"Severe","observed"
2014-05-22,-0.401416667,"Severe","observed"
2014-05-23,-0.40725,"Severe","observed"
2014-05-24,-0.382982143,"Severe","observed"
2014-05-25,-0.360604167,"Severe","observed"
2014-05-26,-0.344864583,"Severe","observed"
2014-05-27,-0.331069444,"Severe","observed"
2014-05-28,-0.328625,"Severe","observed"
2014-05-29,-0.301395833,"Severe","observed"
2014-05-30,-0.251395833,"Severe","observed"
2014-05-31,-0.187005208,"Severe","observed"
2014-06-01,-0.171447917,"Severe","observed"
2014-06-02,-0.167098958,"Severe","observed"
2014-06-03,-0.159015625,"Severe","observed"
2014-06-04,0.017682292,"Severe","observed"
2014-06-05,0.121765625,"Severe","observed"
2014-06-06,-0.051546875,"Severe","observed"
2014-06-07,-0.001213542,"Severe","observed"
2014-06-08,0.224989583,"Severe","observed"
2014-06-09,0.417822917,"Severe","observed"
2014-06-10,0.798942708,"Severe","observed"
2014-06-11,0.91009375,"Severe","observed"
2014-06-12,1.097489583,"Severe","observed"
2014-06-13,1.428973958,"Severe","observed"
2014-06-14,1.800052083,"Severe","observed"
2014-06-15,1.757098958,"Severe","observed"
2014-06-16,2.68665625,"Severe","observed"
2014-06-17,3.316708333,"Severe","observed"
2014-06-18,2.288270833,"Severe","observed"
2014-06-19,1.88384375,"Severe","observed"
2014-06-20,2.303994792,"Severe","observed"
2014-06-21,2.675036458,"Severe","observed"
2014-06-22,2.07303125,"Severe","observed"
2014-06-23,2.597052083,"Severe","observed"
2014-06-24,3.770520833,"Severe","observed"
2014-06-25,3.318442708,"Severe","observed"
2014-06-26,2.160135417,"Severe","observed"
2014-06-27,1.4141875,"Severe","observed"
2014-06-28,1.940833333,"Severe","observed"
2014-06-29,2.857708333,"Severe","observed"
2014-06-30,4.207171875,"Severe","observed"
2014-07-01,4.398645833,"Severe","observed"
2014-07-02,4.992890625,"Severe","observed"
2014-07-03,5.223479167,"Severe","observed"
2014-07-04,5.3693125,"Severe","observed"
2014-07-05,6.320416667,"Severe","observed"
2014-07-06,6.877197917,"Severe","observed"
2014-07-07,6.972135417,"Severe","observed"
2014-07-08,6.174729167,"Severe","observed"
2014-07-09,5.896583333,"Severe","observed"
2014-07-10,6.12190625,"Severe","observed"
2014-07-11,6.82678125,"Severe","observed"
2014-07-12,6.397364583,"Severe","observed"
2014-07-13,6.058260417,"Severe","observed"
2014-07-14,5.57971875,"Severe","observed"
2014-07-15,5.265677083,"Severe","observed"
2014-07-16,6.5358125,"Severe","observed"
2014-07-17,6.80121875,"Severe","observed"
2014-07-18,5.99290625,"Severe","observed"
2014-07-19,5.166041667,"Severe","observed"
2014-07-20,5.151635417,"Severe","observed"
2014-07-21,5.300197917,"Severe","observed"
2014-07-22,4.768625,"Severe","observed"
2014-07-23,5.19965625,"Severe","observed"
2014-07-24,4.28521875,"Severe","observed"
2014-07-25,3.488333333,"Severe","observed"
2014-07-26,3.249479167,"Severe","observed"
2014-07-27,3.699572917,"Severe","observed"
2014-07-28,3.950104167,"Severe","observed"
2014-07-29,4.14425,"Severe","observed"
2014-07-30,4.556447917,"Severe","observed"
2014-07-31,5.701333333,"Severe","observed"
2014-08-01,6.543979167,"Severe","observed"
2014-08-02,6.039833333,"Severe","observed"
2014-08-03,5.4230625,"Severe","observed"
2014-08-04,5.187114583,"Severe","observed"
2014-08-05,4.86859375,"Severe","observed"
2014-08-06,4.555197917,"Severe","observed"
2014-08-07,4.732010417,"Severe","observed"
2014-08-08,5.107270833,"Severe","observed"
2014-08-09,4.831677083,"Severe","observed"
2014-08-10,5.15784375,"Severe","observed"
2014-08-11,5.044583333,"Severe","observed"
2014-08-12,5.12875,"Severe","observed"
2014-08-13,4.96275,"Severe","observed"
2014-08-14,5.188291667,"Severe","observed"
2014-08-15,5.167854167,"Severe","observed"
2014-08-16,5.57659375,"Severe","observed"
2014-08-17,6.353541667,"Severe","observed"
2014-08-18,6.509260417,"Severe","observed"
2014-08-19,6.400739583,"Severe","observed"
2014-08-20,6.475625,"Severe","observed"
2014-08-21,5.650583333,"Severe","observed"
2014-08-22,5.807979167,"Severe","observed"
2014-08-23,5.573239583,"Severe","observed"
2014-08-24,5.157635417,"Severe","observed"
2014-08-25,4.1041875,"Severe","observed"
2014-08-26,3.773635417,"Severe","observed"
2014-08-27,4.620520833,"Severe","observed"
2014-08-28,4.594760417,"Severe","observed"
2014-08-29,2.878270833,"Severe","observed"
2014-08-30,2.07303125,"Severe","observed"
2014-08-31,1.755862069,"Severe","observed"
2014-09-01,1.405166667,"Severe","observed"
2014-09-02,1.173625,"Severe","observed"
2014-09-03,0.604416667,"Severe","observed"
2014-09-04,0.305489583,"Severe","observed"
2014-09-05,0.183666667,"Severe","observed"
2014-09-06,-0.12765625,"Severe","observed"
2014-09-07,0.002020833,"Severe","observed"
2014-09-08,0.13659375,"Severe","observed"
2014-09-09,0.074770833,"Severe","observed"
2014-09-10,-0.031847538,"Severe","observed"
2014-09-11,0.039066565,"Severe","observed"
2014-09-12,0.47315625,"Severe","observed"
2014-09-13,0.37665625,"Severe","observed"
2014-09-14,1.167929924,"Severe","observed"
2014-09-15,1.220583333,"Severe","observed"
2014-09-16,1.739949811,"Severe","observed"
2014-09-17,2.384333333,"Severe","observed"
2014-09-18,2.110052083,"Severe","observed"
2014-09-19,1.9394375,"Severe","observed"
2014-09-20,1.42821875,"Severe","observed"
2014-09-21,0.82353125,"Severe","observed"
2014-09-22,0.49278125,"Severe","observed"
2014-09-23,0.085145833,"Severe","observed"
2014-09-24,-0.040333333,"Severe","observed"
2014-09-25,-0.021677083,"Severe","observed"
2014-09-26,0.06778125,"Severe","observed"
2014-09-27,-0.118635417,"Severe","observed"
2014-09-28,-0.280166667,"Severe","observed"
2014-09-29,-0.018208333,"Severe","observed"
2014-09-30,-0.051677083,"Severe","observed"
2014-10-01,-0.10525,"Severe","observed"
2014-10-02,-0.126354167,"Severe","observed"
2014-10-03,-0.206791667,"Severe","observed"
2014-10-04,-0.235177083,"Severe","observed"
2014-10-05,-0.228645833,"Severe","observed"
2014-10-06,-0.24684375,"Severe","observed"
2014-10-07,-0.249895833,"Severe","observed"
2014-10-08,-0.272416667,"Severe","observed"
2014-10-09,-0.266947917,"Severe","observed"
2014-10-10,-0.270645833,"Severe","observed"
2014-10-11,-0.250802083,"Severe","observed"
2014-10-12,-0.256489583,"Severe","observed"
2014-10-13,-0.248072917,"Severe","observed"
2014-10-14,-0.265510417,"Severe","observed"
2014-10-15,-0.259322917,"Severe","observed"
2014-10-16,-0.26115625,"Severe","observed"
2014-10-17,-0.2604375,"Severe","observed"
2014-10-18,-0.267864583,"Severe","observed"
2014-10-19,-0.272375,"Severe","observed"
2014-10-20,-0.275177083,"Severe","observed"
2014-10-21,-0.286697917,"Severe","observed"
2014-10-22,-0.27790625,"Severe","observed"
2014-10-23,-0.271104167,"Severe","observed"
2014-10-24,-0.28471875,"Severe","observed"
2014-10-25,-0.295229167,"Severe","observed"
2014-10-26,-0.306979167,"Severe","observed"
2014-10-27,-0.285364583,"Severe","observed"
2014-10-28,-0.278447917,"Severe","observed"
2014-10-29,-0.273354167,"Severe","observed"
2014-10-30,-0.288270833,"Severe","observed"
2014-10-31,-0.302177083,"Severe","observed"
2014-11-01,-0.310145833,"Severe","observed"
2014-11-02,-0.33584375,"Severe","observed"
2014-11-03,-0.397270833,"Severe","observed"
2014-11-04,-0.48184375,"Severe","observed"
2014-11-05,-0.479510417,"Severe","observed"
2014-11-06,-0.512541667,"Severe","observed"
2014-11-07,-0.55475,"Severe","observed"
