,FINAL,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,Severe,Moderate,Unburned,,Severe,Moderate,Unburned
Date,Year,5cm,5 cm,5 cm,10cm,10cm,10cm,20cm,20cm,20cm,30 cm,30 cm,30 cm,40cm,40cm,40cm,Depth of Measurements,Air T 2m,Air T 2m,Air T 2m
1/31/2011,2011.08469945355,-4.086,,,,,,,,,,,,,,,,-12.8313625,-12.24882437,-11.0482031
2/1/2011,2011.08743169399,-3.8735,,,,,,,,,,,,,,,,-12.32826969,-11.75799135,-10.58929457
2/2/2011,2011.09016393443,-4.033583333,,,,,,,,,,,,,,,,-17.14216865,-16.45458115,-14.9804113
2/3/2011,2011.09289617486,-4.382666667,,,,,,,,,,,,,,,,-18.36439171,-17.64702005,-16.09529223
2/4/2011,2011.09562841530,-4.314583333,,,,,,,,,,,,,,,,-11.97872846,-11.41696804,-10.27045192
2/5/2011,2011.09836065574,-4.43575,,,,,,,,,,,,,,,,-23.08281358,-22.25045942,-20.39931717
2/6/2011,2011.10109289617,-4.67625,,,,,,,,,,,,,,,,-21.30384314,-20.51484043,-18.77658538
2/7/2011,2011.10382513661,-4.261833333,,,,,,,,,,,,,,,,-10.67362122,-10.14366477,-9.079966148
2/8/2011,2011.10655737705,-4.081,,,,,,,,,,,,,,,,-17.02307876,-16.33839334,-14.87178052
2/9/2011,2011.10928961749,-4.63875,,,,,,,,,,,,,,,,-27.58565967,-26.64357633,-24.50669933
2/10/2011,2011.11202185792,-5.95475,,,,,,,,,,,,,,,,-34.69001717,-33.57480883,-30.98711433
2/11/2011,2011.11475409836,-6.891916667,,,,,,,,,,,,,,,,-34.23605642,-33.13191058,-30.57302283
2/12/2011,2011.11748633880,-7.071416667,,,,,,,,,,,,,,,,-28.52179342,-27.55689758,-25.36061683
2/13/2011,2011.12021857923,-6.346166667,,,,,,,,,,,,,,,,-24.91772123,-24.04065248,-22.07307345
2/14/2011,2011.12295081967,-6.070166667,,,,,,,,,,,,,,,,-24.67090678,-23.79985262,-21.84793557
2/15/2011,2011.12568306011,-5.817083333,,,,,,,,,,,,,,,,-19.81592053,-19.06317678,-17.41934005
2/16/2011,2011.12841530055,-5.4335,,,,,,,,,,,,,,,,-12.86362705,-12.28030268,-11.07763401
2/17/2011,2011.13114754098,-5.140416667,,,,,,,,,,,,,,,,-12.97604859,-12.38998464,-11.18018209
2/18/2011,2011.13387978142,-5.166,,,,,,,,,,,,,,,,-22.13787419,-21.32854711,-19.53736738
2/19/2011,2011.13661202186,-5.337916667,,,,,,,,,,,,,,,,-21.52977197,-20.73526363,-18.98267193
2/20/2011,2011.13934426230,-5.2735,,,,,,,,,,,,,,,,-18.83601504,-18.10715046,-16.52549508
2/21/2011,2011.14207650273,-5.4335,,,,,,,,,,,,,,,,-23.08383948,-22.25146032,-20.40025297
2/22/2011,2011.14480874317,-5.160916667,,,,,,,,,,,,,,,,-6.975354314,-6.535520356,-5.706500728
2/23/2011,2011.14754098361,-4.676166667,,,,,,,,,,,,,,,,-2.106176439,-1.784998731,-1.264959978
2/24/2011,2011.15027322404,-4.440666667,,,,,,,,,,,,,,,,-14.26444221,-13.64698158,-12.35542212
2/25/2011,2011.15300546448,-4.6915,,,,,,,,,,,,,,,,-24.79025315,-23.91629065,-21.9568003
2/26/2011,2011.15573770492,-4.991833333,,,,,,,,,,,,,,,,-23.19668848,-22.36155932,-20.50319097
2/27/2011,2011.15846994536,-5.0945,,,,,,,,,,,,,,,,-17.52910393,-16.83208727,-15.33336387
2/28/2011,2011.16120218579,-4.9995,,,,,,,,,,,,,,,,-11.17876584,-10.63649959,-9.54074627
3/1/2011,2011.16393442623,-4.8975,,,,,,,,,,,,,,,,-17.03735587,-16.35232253,-14.88480373
3/2/2011,2011.16666666667,-4.984083333,,,,,,,,,,,,,,,,-22.75914213,-21.93467547,-20.10407227
3/3/2011,2011.16939890710,-5.102,,,,,,,,,,,,,,,,-17.40650888,-16.71247972,-15.22153577
3/4/2011,2011.17213114754,-5.222416667,,,,,,,,,,,,,,,,-19.99682089,-19.23966881,-17.58435278
3/5/2011,2011.17486338798,-5.299166667,,,,,,,,,,,,,,,,-16.93622777,-16.25365882,-14.79255725
3/6/2011,2011.17759562842,-5.28625,,,,,,,,,,,,,,,,-17.05770288,-16.37217372,-14.90336377
3/7/2011,2011.18032786885,-5.454166667,,,,,,,,,,,,,,,,-21.29261808,-20.50388892,-18.76634617
3/8/2011,2011.18306010929,-5.583333333,,,,,,,,,,,,,,,,-20.77582951,-19.99969388,-18.29494472
3/9/2011,2011.18579234973,-5.578166667,,,,,,,,,,,,,,,,-15.90576252,-15.24830481,-13.85259294
3/10/2011,2011.18852459016,-5.560083333,,,,,,,,,,,,,,,,-17.46189039,-16.76651164,-15.27205337
3/11/2011,2011.19125683060,-5.798833333,,,,,,,,,,,,,,,,-25.33628843,-24.44901968,-22.45487985
3/12/2011,2011.19398907104,-6.154083333,,,,,,,,,,,,,,,,-27.66730421,-26.72323129,-24.58117342
3/13/2011,2011.19672131148,-6.348416667,,,,,,,,,,,,,,,,-24.63674431,-23.76652265,-21.81677343
3/14/2011,2011.19945355191,-6.454,,,,,,,,,,,,,,,,-23.86089461,-23.00957951,-21.10906298
3/15/2011,2011.20218579235,-6.541166667,,,,,,,,,,,,,,,,-25.82859219,-24.92932656,-22.90394688
3/16/2011,2011.20491803279,-6.612666667,,,,,,,,,,,,,,,,-22.75484618,-21.9304842,-20.1001536
3/17/2011,2011.20765027322,-6.551666667,,,,,,,,,,,,,,,,-15.74402725,-15.09051084,-13.70506212
3/18/2011,2011.21038251366,-6.435416667,,,,,,,,,,,,,,,,-15.3157888,-14.67270807,-13.31443385
3/19/2011,2011.21311475410,-6.259166667,,,,,,,,,,,,,,,,-11.29848195,-10.75329836,-9.649948281
3/20/2011,2011.21584699454,-6.028333333,,,,,,,,,,,,,,,,-8.627786405,-8.147684582,-7.213807435
3/21/2011,2011.21857923497,-5.80925,,,,,,,,,,,,,,,,-9.220382579,-8.725839871,-7.754358658
3/22/2011,2011.22131147541,-5.65325,,,,,,,,,,,,,,,,-9.241509707,-8.746452155,-7.77363029
3/23/2011,2011.22404371585,-5.516166667,,,,,,,,,,,,,,,,-7.888144565,-7.42606696,-6.539124879
3/24/2011,2011.22677595628,-5.461916667,,,,,,,,,,,,,,,,-11.39608138,-10.8485194,-9.738976004
3/25/2011,2011.22950819672,-5.516166667,,,,,,,,,,,,,,,,-14.20253769,-13.58658561,-12.29895438
3/26/2011,2011.23224043716,-5.467083333,,,,,,,,,,,,,,,,-17.51677176,-16.82005561,-15.32211477
3/27/2011,2011.23497267760,-5.505833333,,,,,,,,,,,,,,,,-18.23276447,-17.51860041,-15.97522519
3/28/2011,2011.23770491803,-5.632416667,,,,,,,,,,,,,,,,-21.17154051,-20.38576186,-18.65590227
3/29/2011,2011.24043715847,-5.765083333,,,,,,,,,,,,,,,,-20.23658227,-19.47358748,-17.80305704
3/30/2011,2011.24316939891,-5.99175,,,,,,,,,,,,,,,,-21.16534236,-20.37971476,-18.65024848
3/31/2011,2011.24590163934,-6.233,,,,,,,,,,,,,,,,-19.92795735,-19.1724834,-17.52153721
4/1/2011,2011.24863387978,-6.456583333,,,,,,,,,,,,,,,,-19.74340222,-18.99242566,-17.35319069
4/2/2011,2011.25136612022,-6.708083333,,,,,,,,,,,,,,,,-25.33455722,-24.44733066,-22.45330069
4/3/2011,2011.25409836066,-6.907666667,,,,,,,,,,,,,,,,-24.03999966,-23.18431997,-21.27243806
4/4/2011,2011.25683060109,-6.883666667,,,,,,,,,,,,,,,,-23.099057,-22.266307,-20.414134
4/5/2011,2011.25956284153,-6.966333333,,,,,,,,,,,,,,,,-25.49207561,-24.60101051,-22.59698498
4/6/2011,2011.26229508197,-7.04425,,,,,,,,,,,,,,,,-20.66607103,-19.89261009,-18.19482581
4/7/2011,2011.26502732240,-6.985,,,,,,,,,,,,,,,,-22.75794525,-21.93350775,-20.1029805
4/8/2011,2011.26775956284,-7.036,,,,,,,,,,,,,,,,-28.06409241,-27.11035022,-24.94311356
4/9/2011,2011.27049180328,-7.205166667,,,,,,,,,,,,,,,,-29.99192949,-28.99120814,-26.70163773
4/10/2011,2011.27322404372,-7.328666667,,,,,,,,,,,,,,,,-27.07335085,-26.1437519,-24.03938421
4/11/2011,2011.27595628415,-7.417666667,,,,,,,,,,,,,,,,-27.36402252,-26.42734023,-24.30452754
4/12/2011,2011.27868852459,-7.531416667,,,,,,,,,,,,,,,,-29.94063449,-28.94116314,-26.65484773
4/13/2011,2011.28142076503,-7.607,,,,,,,,,,,,,,,,-25.22352492,-24.33900408,-22.35201983
4/14/2011,2011.28415300546,-7.498916667,,,,,,,,,,,,,,,,-14.31634847,-13.69762295,-12.4027697
4/15/2011,2011.28688524590,-7.242833333,,,,,,,,,,,,,,,,-11.19341269,-10.65078952,-9.554106765
4/16/2011,2011.28961748634,-6.899833333,,,,,,,,,,,,,,,,-7.135956822,-6.692209166,-5.852998269
4/17/2011,2011.29234972678,-6.49375,,,,,,,,,,,,,,,,-6.234554061,-5.812772551,-5.030761498
4/18/2011,2011.29508196721,-6.180333333,,,,,,,,,,,,,,,,-13.11095872,-12.52160716,-11.30324369
4/19/2011,2011.29781420765,-6.046583333,,,,,,,,,,,,,,,,-16.20639824,-15.54161439,-14.12682523
4/20/2011,2011.30054644809,-6.00225,,,,,,,,,,,,,,,,-18.38739752,-17.66946523,-16.11627754
4/21/2011,2011.30327868852,-6.054416667,,,,,,,,,,,,,,,,-22.72503096,-21.90139554,-20.07295692
4/22/2011,2011.30601092896,-6.204083333,,,,,,,,,,,,,,,,-23.80735546,-22.95734504,-21.06022592
4/23/2011,2011.30874316940,-6.327333333,,,,,,,,,,,,,,,,-22.38359861,-21.56828351,-19.76151098
4/24/2011,2011.31147540984,-6.440666667,,,,,,,,,,,,,,,,-18.8452802,-18.11618984,-16.53394653
4/25/2011,2011.31420765027,-6.424833333,,,,,,,,,,,,,,,,-9.420593376,-8.921171761,-7.936985877
4/26/2011,2011.31693989071,-6.21975,,,,,,,,,,,,,,,,-9.867469004,-9.357157546,-8.344614508
4/27/2011,2011.31967213115,-6.015333333,,,,,,,,,,,,,,,,-13.66411118,-13.06127993,-11.80781535
4/28/2011,2011.32240437158,-5.918666667,,,,,,,,,,,,,,,,-12.66355945,-12.0851105,-10.89513741
4/29/2011,2011.32513661202,-5.83275,,,,,,,,,,,,,,,,-9.773844943,-9.265814995,-8.25921301
4/30/2011,2011.32786885246,-5.5705,,,,,,,,,,,,,,,,-4.565094168,-4.18399547,-3.50792246
5/1/2011,2011.33060109290,-5.25575,,,,,,,,,,,,,,,,-7.776246659,-7.316895878,-6.437054444
5/2/2011,2011.33333333333,-5.045583333,,,,,,,,,,,,,,,,-11.33625858,-10.79015442,-9.684407167
5/3/2011,2011.33606557377,-4.956,,,,,,,,,,,,,,,,-13.37954148,-12.78364486,-11.54823808
5/4/2011,2011.33879781421,-4.889583333,,,,,,,,,,,,,,,,-10.28786359,-9.767307599,-8.728087802
5/5/2011,2011.34153005464,-4.77275,,,,,,,,,,,,,,,,-6.563675605,-6.133873782,-5.330977835
5/6/2011,2011.34426229508,-4.732,,,,,,,,,,,,,,,,-13.53318069,-12.93354006,-11.68838388
5/7/2011,2011.34699453552,-4.691416667,,,,,,,,,,,,,,,,-11.95808222,-11.39682493,-10.25161894
5/8/2011,2011.34972677596,-4.693916667,,,,,,,,,,,,,,,,-13.36093635,-12.76549312,-11.53126695
5/9/2011,2011.35245901639,-4.704166667,,,,,,,,,,,,,,,,-13.28820432,-12.69453348,-11.46492263
5/10/2011,2011.35519125683,-4.625333333,,,,,,,,,,,,,,,,-11.24366042,-10.69981277,-9.599941469
5/11/2011,2011.35792349727,-4.476,,,,,,,,,,,,,,,,-3.549581405,-3.193229582,-2.581597435
5/12/2011,2011.36065573770,-4.26675,,,,,,,,,,,,,,,,-2.680259393,-2.345091945,-1.78862391
5/13/2011,2011.36338797814,-3.951,,,,,,,,,,,,,,,,0.41098035,0.67081785,1.0311267
5/14/2011,2011.36612021858,-3.649333333,,,,,,,,,,,,,,,,-3.44517257,-3.09136507,-2.48635834
5/15/2011,2011.36885245902,-3.411583333,,,,,,,,,,,,,,,,-3.899304303,-3.534430137,-2.900605807
5/16/2011,2011.37158469945,-3.224,,,,,,,,,,,,,,,,-2.987877645,-2.645213895,-2.06922549
5/17/2011,2011.37431693989,-3.161157051,-3.337363636,,,,,,,,,,-3.943764706,,,,,4.734599813,5.190958333,5.6848125
5/18/2011,2011.37704918033,-2.583770833,-2.698572917,,,,,,,,,,-3.606666667,,,,,4.062416667,4.984916667,4.533520833
5/19/2011,2011.37978142077,-2.033994792,-2.0500625,,,,,,,,,,-2.393270833,,,,,2.244729167,2.941625,2.683291667
5/20/2011,2011.38251366120,-1.389364583,-1.063552083,-3.151676471,,,,,,,,,-1.099354167,,,,,4.929979167,5.158625,4.655083333
5/21/2011,2011.38524590164,-0.737161458,-0.64046875,-2.456395833,,,,,,,,,-0.147791667,,,,,1.3385,2.110208333,1.824583333
5/22/2011,2011.38797814208,-0.316739583,-0.3638125,-1.277916667,,,,,,,,,-0.087645833,,,,,4.363416667,5.895354167,6.172166667
5/23/2011,2011.39071038251,-0.13775,-0.242729167,-0.555625,,,,,,,,,-0.077895833,,,,,6.965875,7.462083333,7.790770833
5/24/2011,2011.39344262295,-0.118744792,-0.259927083,-0.419541667,,,,,,,,,-0.122,,,,,1.715354167,2.588479167,2.6653125
5/25/2011,2011.39617486339,-0.085677083,-0.22778125,-0.356583333,,,,,,,,,-0.114708333,,,,,3.989145833,4.253979167,4.095791667
5/26/2011,2011.39890710383,1.915489583,-0.2061875,-0.323510417,,,,,,,,,-0.1351875,,,,,6.703458333,7.254416667,6.903041667
5/27/2011,2011.40163934426,2.649552083,-0.167083333,-0.075739583,,,,,,,,,-0.128979167,,,,,9.170020833,10.08752083,9.4790625
5/28/2011,2011.40437158470,2.508298648,-0.170791667,-0.232697917,,,,,,,,,-0.092875,,,,,7.239458333,7.907541667,7.9296875
5/29/2011,2011.40710382514,1.19340625,-0.178572917,-0.15571875,,,,,,,,,-0.236604167,,,,,7.1318125,7.3146875,7.140979167
5/30/2011,2011.40983606557,1.044609375,-0.13165625,-0.1228125,,,,,,,,,-0.170104167,,,,,2.549,2.623416667,2.479416667
5/31/2011,2011.41256830601,1.0953125,-0.1609375,-0.127479167,,,,,,,,,-0.208479167,,,,,-0.224083333,-0.397291667,-0.402979167
6/1/2011,2011.41530054645,2.517541667,-0.1831875,-0.117625,,,,,,,,,-0.244458333,,,,,-0.503833333,-0.514666667,-0.570104167
6/2/2011,2011.41803278689,3.191838542,-0.023333333,-0.140958333,,,,,,,,-0.30535,-0.2390625,,,,,4.73294895,5.082129333,5.003063417
6/3/2011,2011.42076502732,4.104505208,0.186416667,-0.097135417,,,,,,,,-0.0851875,-0.188416667,,,,,5.112911258,5.014833333,5.048729167
6/4/2011,2011.42349726776,4.28228125,0.480645833,-0.04215625,,,,,,,,0.240625,-0.1576875,,,,,8.580967171,8.540458333,8.426958333
6/5/2011,2011.42622950820,3.995526042,0.868552083,-0.120209302,,,,,,,,0.38225,-0.167229167,,,,,7.43081315,7.248875,7.4291875
6/6/2011,2011.42896174863,2.875385417,0.916333333,-0.063395833,,,,,,,,0.354541667,-0.192125,,,,,3.335309406,3.286,3.238729167
6/7/2011,2011.43169398907,2.994375,0.7003125,-0.042697917,,,,,,,,0.285083333,-0.223,,,,,-0.251365006,-0.274729167,-0.340708333
6/8/2011,2011.43442622951,3.508411458,0.737729167,0.004958333,,,,,,,,0.231791667,-0.244270833,,,,,1.221802678,1.216708333,1.1005
6/9/2011,2011.43715846995,4.034119792,1.04446875,0.092645168,,,,,,,,0.276208333,-0.227895833,,,,,2.402524835,2.3789375,2.2888125
6/10/2011,2011.43989071038,2.716765625,1.31853125,0.097291667,,,,,,,,0.295,-0.224270833,,,,,2.935749237,2.905833333,2.8234375
6/11/2011,2011.44262295082,2.192880208,0.9088125,0.125791667,,,,,,,,0.3155625,-0.3213125,,,,,-0.859196364,-0.8770625,-0.948416667
6/12/2011,2011.44535519126,3.942765625,0.855520833,0.179208333,,,,,,,,0.286,-0.292645833,,,,,0.910498531,0.918041667,0.779416667
6/13/2011,2011.44808743169,6.031989583,1.51371875,0.213541667,,,,,,,,0.571291667,-0.3005,,,,,6.668158373,6.659208333,6.50025
6/14/2011,2011.45081967213,7.006479167,2.35815625,0.0189375,,,,,,,,0.808666667,-0.291979167,,,,,10.22957373,10.17833333,10.07104167
6/15/2011,2011.45355191257,7.550072917,2.830854167,0.108208333,,,,,,,,0.753729167,-0.2789375,,,,,11.63081015,11.60377083,11.43504167
6/16/2011,2011.45628415301,8.209651042,3.166083333,0.228046986,,,,,,,,0.7374375,-0.317708333,,,,,12.07503011,12.043375,11.87977083
6/17/2011,2011.45901639344,8.350213542,3.522927083,0.2759375,,,,,,,,0.7073125,-0.276354167,,,,,12.68455925,12.67954167,12.45695833
6/18/2011,2011.46174863388,8.739635417,3.639083333,0.438913564,,,,,,,,0.785604167,-0.292583333,,,,,13.97865679,13.84241667,13.832125
6/19/2011,2011.46448087432,8.223333333,3.94353125,0.554854167,,,,,,,,0.861625,-0.279708333,,,,,11.590625,12.01541667,11.88391667
6/20/2011,2011.46721311475,9.328609375,4.30165625,0.810822917,,,,,,,,0.890770833,-0.183104167,,,,,10.73872917,10.73635417,10.74885417
6/21/2011,2011.46994535519,9.6395,4.955166667,0.953916667,,,,,,,,0.902619048,-0.0725625,,,,,13.643125,13.68693271,13.53520833
6/22/2011,2011.47267759563,9.785560897,5.226583333,1.135291667,,,,,,,,0.996896552,0.054958333,,,,,11.74745828,11.61487615,11.51154167
6/23/2011,2011.47540983607,12.51336458,5.49065625,1.2991875,,,,,,,,1.005958333,0.213729167,,,,,13.5182342,13.44329167,13.35297917
6/24/2011,2011.47814207650,12.96031548,5.936395833,1.679166667,,,,,,,,1.0854375,0.340166667,,,,,15.85473666,15.73958333,15.708125
6/25/2011,2011.48087431694,15.48225,6.43534375,1.854458333,,,,,,,,1.289458333,0.5736875,,,,,21.02527058,20.92416667,20.81666667
6/26/2011,2011.48360655738,13.23508333,7.009125,2.052677083,,,,,,,,1.4544375,0.740583333,,,,,17.53886171,17.59208333,17.20791667
6/27/2011,2011.48633879781,5.95525,6.880895833,2.413895833,,,,,,,,1.498291667,0.898979167,,,,,13.11681548,13.06529167,12.9318125
6/28/2011,2011.48907103825,5.375916667,4.797052083,2.73353125,,,,,,,,1.401958333,0.7048125,,,,,1.282600047,1.292479167,1.145729167
6/29/2011,2011.49180327869,7.65425,3.487625,3.34440625,,,,,,,,1.1775625,0.417166667,,,,,2.405627198,2.4263125,2.247520833
6/30/2011,2011.49453551913,11.17316667,3.31303125,3.20825,,,,,,,,1.118020833,0.366104167,,,,,5.966195092,5.9648125,5.797208333
7/1/2011,2011.49726775956,11.96675,4.042916667,1.697947917,,,,,,,,1.199520833,0.4551875,,,,,13.24934922,13.2206875,13.04020833
7/2/2011,2011.50000000000,7.141166667,5.358375,1.1500625,,,,,,,,1.451375,0.725125,,,,,12.25233649,12.25591667,12.020125
7/3/2011,2011.50273224044,12.49908333,4.899541667,1.319020833,,,,,,,,1.566020833,0.7480625,,,,,4.769335588,4.7365625,4.642895833
7/4/2011,2011.50546448087,13.50583333,4.664239583,1.962354167,,,,,,,,1.481645161,0.606020833,,,,,13.19659188,13.08950471,12.8626875
7/5/2011,2011.50819672131,13.08891667,5.853927083,2.90640625,,,,,,,,1.697302326,0.837916667,,,,,15.98910695,15.8227945,15.66916667
7/6/2011,2011.51092896175,11.737,6.158302083,2.269760417,,,,,,,,1.923291667,0.972770833,,,,,15.17647917,15.83708333,15.60854167
7/7/2011,2011.51366120219,10.58675,6.192958333,2.279822917,,,,,,,,2.057041667,1.0668125,,,,,9.611178913,9.7425,9.659125
7/8/2011,2011.51639344262,10.55841667,5.327239583,3.145791667,,,,,,,,2.070395833,0.927020833,,,,,8.936934154,8.851520833,8.824625
7/9/2011,2011.51912568306,10.17525,5.095166667,3.469947917,,,,,,,,2.065875,0.900916667,,,,,7.270061891,7.2711875,7.086479167
7/10/2011,2011.52185792350,13.3235,5.387864583,3.5026875,,,,,,,,2.088270833,0.9796875,,,,,10.07922393,10.1305,9.819354167
7/11/2011,2011.52459016393,10.92216667,6.01421875,2.887104167,,,,,,,,2.212333333,1.059854167,,,,,15.41597092,15.33708333,15.23708333
7/12/2011,2011.52732240437,12.06758333,6.228625,2.752916667,,,,,,,,2.407125,1.2004375,,,,,9.230890242,9.2554375,9.005666667
7/13/2011,2011.53005464481,12.22183333,4.7945,2.970489583,,,,,,,,2.226229167,0.686479167,,,,,11.15136363,11.11833333,10.96604167
7/14/2011,2011.53278688525,12.42066667,5.137635417,3.630447917,,,,,,,,2.067770833,0.833729167,,,,,13.70956398,13.67991667,13.49714583
7/15/2011,2011.53551912568,10.62591667,5.403104167,4.202958333,,,,,,,,2.106479167,1.322520833,,,,,12.26670864,12.28358333,12.02104167
7/16/2011,2011.53825136612,11.64583333,4.80103125,3.288302083,,,,,,,,2.185729167,1.3270625,,,,,10.657677,10.780625,10.320625
7/17/2011,2011.54098360656,11.7817342,5.065375,3.438989583,,,,,,,,2.2343125,1.389395833,,,,,12.13917119,12.08772917,11.96314583
7/18/2011,2011.54371584699,11.46171875,6.184020833,4.071822917,,,,,,,,2.4058125,1.569916667,,,,,14.4038277,14.369375,14.18979167
7/19/2011,2011.54644808743,11.25048438,6.831447917,3.588,,,,,,,,2.676895833,1.713770833,,,,,15.04768533,14.95291667,14.888125
7/20/2011,2011.54918032787,11.53253125,7.205760417,3.586447917,,,,,,,,2.923104167,1.6791875,,,,,12.23936185,12.245,12.00520833
7/21/2011,2011.55191256831,11.42247396,7.300114583,4.120052083,,,,,,,,3.116541667,1.768645833,,,,,12.22587759,12.286375,11.936875
7/22/2011,2011.55464480874,11.32807813,7.552114583,4.533260417,,,,,,,,3.257270833,1.823,,,,,14.27247656,14.38445833,13.91291667
7/23/2011,2011.55737704918,10.25415104,7.444625,4.6336875,,,,,,,,3.3436875,1.919604167,,,,,13.38007127,13.19375,13.32770833
7/24/2011,2011.56010928962,9.801734375,6.985947917,4.685364583,,,,,,,,3.355145833,1.954958333,,,,,6.999123733,6.964916667,6.853458333
7/25/2011,2011.56284153005,10.15982813,6.446145833,4.75303125,,,,,,,,3.232833333,1.7165,,,,,8.054322792,8.11725,7.801541667
7/26/2011,2011.56557377049,10.91115104,6.452395833,4.79590625,,,,,,,,3.168020833,1.695395833,,,,,11.51484329,11.47547917,11.3325
7/27/2011,2011.56830601093,10.59549479,7.011270833,4.514833333,,,,,,,,3.199958333,1.9304375,,,,,15.65788865,15.52429167,15.53158333
7/28/2011,2011.57103825137,9.927838542,7.521020833,3.980395833,,,,,,,,3.329833333,2.1540625,,,,,11.8285354,11.907875,11.52433333
7/29/2011,2011.57377049180,9.880005208,6.985010417,4.094260417,,,,,,,,3.386770833,2.154270833,,,,,8.378821663,8.417416667,8.147416667
7/30/2011,2011.57650273224,10.35599479,6.876895833,4.64025,,,,,,,,3.346104167,2.100708333,,,,,10.09057093,10.11464583,9.857854167
7/31/2011,2011.57923497268,9.959026042,7.09546875,5.117864583,,,,,,,,3.317395833,2.153979167,,,,,11.55736282,11.55747917,11.3350625
8/1/2011,2011.58196721311,10.41546354,7.195479167,4.596677083,,,,,,,,3.345895833,2.294583333,,,,,10.00251146,10.07104167,9.7260625
8/2/2011,2011.58469945355,11.37628646,7.233770833,4.334729167,,,,,,,,3.410208333,2.6223125,,,,,12.77378155,12.72554167,12.58866667
8/3/2011,2011.58743169399,10.81536979,7.89846875,4.5734375,,,,,,,,3.520833333,2.704104167,,,,,15.60816854,15.58395833,15.37270833
8/4/2011,2011.59016393443,9.575942708,7.7841875,4.753385417,,,,,,,,3.6855,2.725375,,,,,12.17054021,12.253125,11.85991667
8/5/2011,2011.59289617486,8.372286458,6.641322917,4.8254375,,,,,,,,3.577145833,2.502625,,,,,9.495960604,9.469125,9.319770833
8/6/2011,2011.59562841530,8.368098958,6.113041667,5.329458333,,,,,,,,3.334416667,2.181270833,,,,,9.117080354,8.8814375,9.153645833
8/7/2011,2011.59836065574,7.834947917,6.20990625,5.3296875,,,,,,,,3.205416667,2.042125,,,,,8.995686388,8.960916667,8.832083333
8/8/2011,2011.60109289617,7.922807292,5.717958333,4.456114583,,,,,,,,3.110145833,2.119729167,,,,,9.699655721,9.803583333,9.390541667
8/9/2011,2011.60382513661,8.158026042,5.948489583,3.98725,,,,,,,,3.007791667,2.185104167,,,,,7.071193479,7.073208333,6.8885625
8/10/2011,2011.60655737705,8.684463542,5.714885417,4.07290625,,,,,,,,2.963520833,2.10875,,,,,8.4496953,8.491666667,8.21425
8/11/2011,2011.60928961749,8.56603125,5.947260417,3.780770833,,,,,,,,2.9595625,2.201229167,,,,,13.89814151,13.78454167,13.76810417
8/12/2011,2011.61202185792,7.8059375,6.02640625,3.998322917,,,,,,,,2.997708333,2.226520833,,,,,11.17813909,11.25989583,10.87754167
8/13/2011,2011.61475409836,6.923234375,5.996739583,3.815552083,,,,,,,,3.023541667,2.224,,,,,5.713365421,5.720041667,5.538645833
8/14/2011,2011.61748633880,5.800479167,5.183239583,4.089677083,,,,,,,,2.9245,2.049645833,,,,,4.3030626,4.321979167,4.129145833
8/15/2011,2011.62021857923,5.584166667,4.604489583,4.281979167,,,,,,,,2.768645833,1.764729167,,,,,2.263669695,2.3164375,2.074729167
